UserName,Name,Enabled,Must Change Password at Logon,Cannot Change Password,Password Never Expires,Reversible Password Encryption,Smartcard Logon Required,Delegation Permitted,Kerberos DES Only,Kerberos RC4,Kerberos AES-128bit,Kerberos AES-256bit,Does Not Require Pre Auth,Never Logged in,Logon Age (days),Password Age (days),Dormant (> 90 days),Password Age (> 180 days),Account Locked Out,Password Expired,Password Not Required,Delegation Type,Delegation Protocol,Delegation Services,Logon Workstations,AdminCount,Primary GroupID,SID,SIDHistory,HasSPN,Description,Title,Department,Company,Manager,Info,Last Logon Date,Password LastSet,Account Expiration Date,Account Expiration (days),Mobile,Email,HomeDirectory,ProfilePath,ScriptPath,UserAccountControl,First Name,Middle Name,Last Name,Country,whenCreated,whenChanged,DistinguishedName,CanonicalName
dbadm,dbadm,True,False,False,True,False,False,True,False,Default,Default,Default,False,True,,512,False,True,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-1607,,True,,,,,,,,9/24/2024 6:32:51 AM,,,,,,,,66048,dbadm,,dbadm,,9/24/2024 6:32:51 AM,9/24/2024 6:34:16 AM,"CN=dbadm,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/dbadm
lynda.erinna,Lynda Erinna,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2101,,False,,,,,,,,11/14/2025 4:07:22 PM,,,,,,,,512,Lynda,,Erinna,,11/14/2025 4:07:22 PM,11/14/2025 4:07:22 PM,"CN=Lynda Erinna,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Lynda Erinna
chere.agneta,Chere Agneta,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2102,,False,,,,,,,,11/14/2025 4:07:22 PM,,,,,,,,512,Chere,,Agneta,,11/14/2025 4:07:22 PM,11/14/2025 4:07:22 PM,"CN=Chere Agneta,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Chere Agneta
kristel.emlynn,Kristel Emlynn,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2103,,False,,,,,,,,11/14/2025 4:07:22 PM,,,,,,,,512,Kristel,,Emlynn,,11/14/2025 4:07:22 PM,11/14/2025 4:07:23 PM,"CN=Kristel Emlynn,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Kristel Emlynn
katharine.bette,Katharine Bette,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2104,,False,,,,,,,,11/14/2025 4:07:23 PM,,,,,,,,512,Katharine,,Bette,,11/14/2025 4:07:23 PM,11/14/2025 4:07:23 PM,"CN=Katharine Bette,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Katharine Bette
naomi.jennilee,Naomi Jennilee,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2105,,False,,,,,,,,11/14/2025 4:07:23 PM,,,,,,,,512,Naomi,,Jennilee,,11/14/2025 4:07:23 PM,11/14/2025 4:07:23 PM,"CN=Naomi Jennilee,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Naomi Jennilee
malissa.lydia,Malissa Lydia,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2106,,False,,,,,,,,11/14/2025 4:07:23 PM,,,,,,,,512,Malissa,,Lydia,,11/14/2025 4:07:23 PM,11/14/2025 4:07:23 PM,"CN=Malissa Lydia,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Malissa Lydia
hailee.katharina,Hailee Katharina,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2107,,False,,,,,,,,11/14/2025 4:07:23 PM,,,,,,,,512,Hailee,,Katharina,,11/14/2025 4:07:23 PM,11/14/2025 4:07:23 PM,"CN=Hailee Katharina,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Hailee Katharina
heddi.krissie,Heddi Krissie,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2108,,False,,,,,,,,11/14/2025 4:07:23 PM,,,,,,,,512,Heddi,,Krissie,,11/14/2025 4:07:23 PM,11/14/2025 4:07:23 PM,"CN=Heddi Krissie,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Heddi Krissie
carlie.gussy,Carlie Gussy,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2109,,False,,,,,,,,11/14/2025 4:07:23 PM,,,,,,,,512,Carlie,,Gussy,,11/14/2025 4:07:23 PM,11/14/2025 4:07:24 PM,"CN=Carlie Gussy,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Carlie Gussy
myriam.jaquenette,Myriam Jaquenette,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2110,,False,,,,,,,,11/14/2025 4:07:24 PM,,,,,,,,512,Myriam,,Jaquenette,,11/14/2025 4:07:24 PM,11/14/2025 4:07:24 PM,"CN=Myriam Jaquenette,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Myriam Jaquenette
eva.paulina,Eva Paulina,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2111,,False,,,,,,,,11/14/2025 4:07:24 PM,,,,,,,,512,Eva,,Paulina,,11/14/2025 4:07:24 PM,11/14/2025 4:07:24 PM,"CN=Eva Paulina,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Eva Paulina
fanchette.risa,Fanchette Risa,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2112,,False,,,,,,,,11/14/2025 4:07:24 PM,,,,,,,,512,Fanchette,,Risa,,11/14/2025 4:07:24 PM,11/14/2025 4:07:24 PM,"CN=Fanchette Risa,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Fanchette Risa
loren.anabal,Loren Anabal,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2113,,False,,,,,,,,11/14/2025 4:07:24 PM,,,,,,,,512,Loren,,Anabal,,11/14/2025 4:07:24 PM,11/14/2025 4:07:24 PM,"CN=Loren Anabal,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Loren Anabal
lynne.clary,Lynne Clary,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2114,,False,,,,,,,,11/14/2025 4:07:24 PM,,,,,,,,512,Lynne,,Clary,,11/14/2025 4:07:24 PM,11/14/2025 4:07:24 PM,"CN=Lynne Clary,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Lynne Clary
agnola.maggie,Agnola Maggie,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2115,,False,,,,,,,,11/14/2025 4:07:24 PM,,,,,,,,512,Agnola,,Maggie,,11/14/2025 4:07:24 PM,11/14/2025 4:07:25 PM,"CN=Agnola Maggie,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Agnola Maggie
darb.gaby,Darb Gaby,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2116,,False,,,,,,,,11/14/2025 4:07:25 PM,,,,,,,,512,Darb,,Gaby,,11/14/2025 4:07:25 PM,11/14/2025 4:07:25 PM,"CN=Darb Gaby,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Darb Gaby
dagmar.sheena,Dagmar Sheena,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2117,,False,,,,,,,,11/14/2025 4:07:25 PM,,,,,,,,512,Dagmar,,Sheena,,11/14/2025 4:07:25 PM,11/14/2025 4:07:25 PM,"CN=Dagmar Sheena,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Dagmar Sheena
stephine.kyla,Stephine Kyla,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2118,,False,,,,,,,,11/14/2025 4:07:25 PM,,,,,,,,512,Stephine,,Kyla,,11/14/2025 4:07:25 PM,11/14/2025 4:07:25 PM,"CN=Stephine Kyla,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Stephine Kyla
lissy.stephana,Lissy Stephana,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2119,,False,,,,,,,,11/14/2025 4:07:25 PM,,,,,,,,512,Lissy,,Stephana,,11/14/2025 4:07:25 PM,11/14/2025 4:07:25 PM,"CN=Lissy Stephana,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Lissy Stephana
dalia.analiese,Dalia Analiese,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2120,,False,,,,,,,,11/14/2025 4:07:26 PM,,,,,,,,512,Dalia,,Analiese,,11/14/2025 4:07:26 PM,11/14/2025 4:07:26 PM,"CN=Dalia Analiese,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Dalia Analiese
anne-corinne.leo,Anne-Corinne Leo,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2121,,False,,,,,,,,11/14/2025 4:07:26 PM,,,,,,,,512,Anne-Corinne,,Leo,,11/14/2025 4:07:26 PM,11/14/2025 4:07:26 PM,"CN=Anne-Corinne Leo,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Anne-Corinne Leo
nan.bernetta,Nan Bernetta,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2122,,False,,,,,,,,11/14/2025 4:07:26 PM,,,,,,,,512,Nan,,Bernetta,,11/14/2025 4:07:26 PM,11/14/2025 4:07:26 PM,"CN=Nan Bernetta,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Nan Bernetta
nanette.daniele,Nanette Daniele,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2123,,False,,,,,,,,11/14/2025 4:07:26 PM,,,,,,,,512,Nanette,,Daniele,,11/14/2025 4:07:26 PM,11/14/2025 4:07:26 PM,"CN=Nanette Daniele,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Nanette Daniele
coleen.marinna,Coleen Marinna,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2124,,False,,,,,,,,11/14/2025 4:07:26 PM,,,,,,,,512,Coleen,,Marinna,,11/14/2025 4:07:26 PM,11/14/2025 4:07:26 PM,"CN=Coleen Marinna,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Coleen Marinna
marylynne.emlynne,Marylynne Emlynne,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2125,,False,,,,,,,,11/14/2025 4:07:26 PM,,,,,,,,512,Marylynne,,Emlynne,,11/14/2025 4:07:26 PM,11/14/2025 4:07:26 PM,"CN=Marylynne Emlynne,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Marylynne Emlynne
seka.eileen,Seka Eileen,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2126,,False,,,,,,,,11/14/2025 4:07:27 PM,,,,,,,,512,Seka,,Eileen,,11/14/2025 4:07:27 PM,11/14/2025 4:07:27 PM,"CN=Seka Eileen,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Seka Eileen
albertina.dulcy,Albertina Dulcy,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2127,,False,,,,,,,,11/14/2025 4:07:27 PM,,,,,,,,512,Albertina,,Dulcy,,11/14/2025 4:07:27 PM,11/14/2025 4:07:27 PM,"CN=Albertina Dulcy,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Albertina Dulcy
margaretha.brynna,Margaretha Brynna,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2128,,False,,,,,,,,11/14/2025 4:07:27 PM,,,,,,,,512,Margaretha,,Brynna,,11/14/2025 4:07:27 PM,11/14/2025 4:07:27 PM,"CN=Margaretha Brynna,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Margaretha Brynna
jacky.lorens,Jacky Lorens,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2129,,False,,,,,,,,11/14/2025 4:07:27 PM,,,,,,,,512,Jacky,,Lorens,,11/14/2025 4:07:27 PM,11/14/2025 4:07:27 PM,"CN=Jacky Lorens,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Jacky Lorens
cody.hedi,Cody Hedi,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2130,,False,,,,,,,,11/14/2025 4:07:27 PM,,,,,,,,512,Cody,,Hedi,,11/14/2025 4:07:27 PM,11/14/2025 4:07:27 PM,"CN=Cody Hedi,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Cody Hedi
jenine.saidee,Jenine Saidee,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2131,,False,,,,,,,,11/14/2025 4:07:27 PM,,,,,,,,512,Jenine,,Saidee,,11/14/2025 4:07:27 PM,11/14/2025 4:07:28 PM,"CN=Jenine Saidee,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Jenine Saidee
brigitte.moreen,Brigitte Moreen,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2132,,False,,,,,,,,11/14/2025 4:07:28 PM,,,,,,,,512,Brigitte,,Moreen,,11/14/2025 4:07:28 PM,11/14/2025 4:07:28 PM,"CN=Brigitte Moreen,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Brigitte Moreen
nikki.blondie,Nikki Blondie,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2133,,False,,,,,,,,11/14/2025 4:07:28 PM,,,,,,,,512,Nikki,,Blondie,,11/14/2025 4:07:28 PM,11/14/2025 4:07:28 PM,"CN=Nikki Blondie,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Nikki Blondie
isabel.gabbie,Isabel Gabbie,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2134,,False,,,,,,,,11/14/2025 4:07:28 PM,,,,,,,,512,Isabel,,Gabbie,,11/14/2025 4:07:28 PM,11/14/2025 4:07:28 PM,"CN=Isabel Gabbie,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Isabel Gabbie
michelina.bethina,Michelina Bethina,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2135,,False,,,,,,,,11/14/2025 4:07:28 PM,,,,,,,,512,Michelina,,Bethina,,11/14/2025 4:07:28 PM,11/14/2025 4:07:28 PM,"CN=Michelina Bethina,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Michelina Bethina
rosemaria.micaela,Rosemaria Micaela,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2136,,False,,,,,,,,11/14/2025 4:07:28 PM,,,,,,,,512,Rosemaria,,Micaela,,11/14/2025 4:07:28 PM,11/14/2025 4:07:28 PM,"CN=Rosemaria Micaela,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Rosemaria Micaela
annabal.neila,Annabal Neila,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2137,,False,,,,,,,,11/14/2025 4:07:29 PM,,,,,,,,512,Annabal,,Neila,,11/14/2025 4:07:28 PM,11/14/2025 4:07:29 PM,"CN=Annabal Neila,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Annabal Neila
abigale.rica,Abigale Rica,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2138,,False,,,,,,,,11/14/2025 4:07:29 PM,,,,,,,,512,Abigale,,Rica,,11/14/2025 4:07:29 PM,11/14/2025 4:07:29 PM,"CN=Abigale Rica,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Abigale Rica
dode.kaleena,Dode Kaleena,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2139,,False,,,,,,,,11/14/2025 4:07:29 PM,,,,,,,,512,Dode,,Kaleena,,11/14/2025 4:07:29 PM,11/14/2025 4:07:29 PM,"CN=Dode Kaleena,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Dode Kaleena
gay.jenna,Gay Jenna,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2140,,False,,,,,,,,11/14/2025 4:07:29 PM,,,,,,,,512,Gay,,Jenna,,11/14/2025 4:07:29 PM,11/14/2025 4:07:29 PM,"CN=Gay Jenna,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Gay Jenna
elga.adel,Elga Adel,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2141,,False,,,,,,,,11/14/2025 4:07:29 PM,,,,,,,,512,Elga,,Adel,,11/14/2025 4:07:29 PM,11/14/2025 4:07:29 PM,"CN=Elga Adel,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Elga Adel
rosamund.kevin,Rosamund Kevin,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2142,,False,,,,,,,,11/14/2025 4:07:29 PM,,,,,,,,512,Rosamund,,Kevin,,11/14/2025 4:07:29 PM,11/14/2025 4:07:29 PM,"CN=Rosamund Kevin,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Rosamund Kevin
rene.jeana,Rene Jeana,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2143,,False,,,,,,,,11/14/2025 4:07:29 PM,,,,,,,,512,Rene,,Jeana,,11/14/2025 4:07:29 PM,11/14/2025 4:07:30 PM,"CN=Rene Jeana,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Rene Jeana
lorrayne.lenard,Lorrayne Lenard,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2144,,False,,,,,,,,11/14/2025 4:07:30 PM,,,,,,,,512,Lorrayne,,Lenard,,11/14/2025 4:07:30 PM,11/14/2025 4:07:30 PM,"CN=Lorrayne Lenard,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Lorrayne Lenard
odelle.eirena,Odelle Eirena,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2145,,False,,,,,,,,11/14/2025 4:07:30 PM,,,,,,,,512,Odelle,,Eirena,,11/14/2025 4:07:30 PM,11/14/2025 4:07:30 PM,"CN=Odelle Eirena,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Odelle Eirena
candace.pippy,Candace Pippy,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2146,,False,,,,,,,,11/14/2025 4:07:30 PM,,,,,,,,512,Candace,,Pippy,,11/14/2025 4:07:30 PM,11/14/2025 4:07:30 PM,"CN=Candace Pippy,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Candace Pippy
ally.kristy,Ally Kristy,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2147,,False,,,,,,,,11/14/2025 4:07:30 PM,,,,,,,,512,Ally,,Kristy,,11/14/2025 4:07:30 PM,11/14/2025 4:07:30 PM,"CN=Ally Kristy,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Ally Kristy
carena.juline,Carena Juline,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2148,,False,,,,,,,,11/14/2025 4:07:30 PM,,,,,,,,512,Carena,,Juline,,11/14/2025 4:07:30 PM,11/14/2025 4:07:30 PM,"CN=Carena Juline,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Carena Juline
legra.cecelia,Legra Cecelia,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2149,,False,,,,,,,,11/14/2025 4:07:30 PM,,,,,,,,512,Legra,,Cecelia,,11/14/2025 4:07:30 PM,11/14/2025 4:07:31 PM,"CN=Legra Cecelia,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Legra Cecelia
maryanna.ashley,Maryanna Ashley,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2150,,False,,,,,,,,11/14/2025 4:07:31 PM,,,,,,,,512,Maryanna,,Ashley,,11/14/2025 4:07:31 PM,11/14/2025 4:07:31 PM,"CN=Maryanna Ashley,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Maryanna Ashley
melisse.chicky,Melisse Chicky,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2151,,False,,,,,,,,11/14/2025 4:07:31 PM,,,,,,,,512,Melisse,,Chicky,,11/14/2025 4:07:31 PM,11/14/2025 4:07:31 PM,"CN=Melisse Chicky,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Melisse Chicky
alica.prissie,Alica Prissie,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2152,,False,,,,,,,,11/14/2025 4:07:31 PM,,,,,,,,512,Alica,,Prissie,,11/14/2025 4:07:31 PM,11/14/2025 4:07:31 PM,"CN=Alica Prissie,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Alica Prissie
leeanne.alissa,Leeanne Alissa,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2153,,False,,,,,,,,11/14/2025 4:07:31 PM,,,,,,,,512,Leeanne,,Alissa,,11/14/2025 4:07:31 PM,11/14/2025 4:07:31 PM,"CN=Leeanne Alissa,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Leeanne Alissa
alika.rebekkah,Alika Rebekkah,False,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2154,,False,,,,,,,,11/14/2025 4:07:31 PM,,,,,,,,514,Alika,,Rebekkah,,11/14/2025 4:07:31 PM,2/2/2026 8:17:43 PM,"CN=Alika Rebekkah,OU=PWAuditees,DC=vulnad,DC=local",vulnad.local/PWAuditees/Alika Rebekkah
